#URSI, topside IRI-corr, F2 storm model on
# Year, nday, UT, Lon, Lat, TEC(TECU), NmF2 (10^12 m-3)
2017 219 16.0  165.0    5.0   2.31  0.061683
2017 219 16.0  170.0    5.0   2.28  0.060735
2017 219 16.0  175.0    5.0   2.38  0.063640
2017 219 16.0  180.0    5.0   2.67  0.072224
2017 219 16.0 -175.0    2.5   3.32  0.092273
2017 219 16.0 -170.0    2.5   4.10  0.116928
2017 219 16.0 -165.0    2.5   5.16  0.151237
2017 219 16.0 -160.0    2.5   6.44  0.194060
2017 219 16.0 -155.0    2.5   7.88  0.242296
2017 219 16.0 -150.0    2.5   9.37  0.291485
2017 219 16.0 -145.0    2.5  10.80  0.337052
2017 219 16.0 -140.0    2.5  12.07  0.375565
2017 219 16.0 -135.0    2.5  13.13  0.405397
2017 219 16.0 -130.0    2.5  13.98  0.426623
2017 219 16.0 -125.0    2.5  14.67  0.440504
2017 219 16.0 -120.0    2.5  15.24  0.448988
2017 219 16.0 -115.0    2.5  15.75  0.454461
2017 219 16.0 -110.0    2.5  16.27  0.459624
2017 219 16.0 -105.0    2.5  16.85  0.467295
2017 219 16.0 -100.0    2.5  17.65  0.480052
2017 219 16.0  -95.0    2.5  18.53  0.499864
2017 219 16.0  -90.0    2.5  19.61  0.527849
2017 219 16.0  -85.0    2.5  20.89  0.564081
2017 219 16.0  -80.0    2.5  22.33  0.607136
2017 219 16.0  -75.0    2.5  23.81  0.653066
2017 219 16.0  -70.0    2.5  25.07  0.693920
2017 219 16.0  -65.0    2.5  25.66  0.717200
2017 219 16.0  -60.0    2.5  25.11  0.709277
2017 219 16.0  -55.0    2.5  23.27  0.664842
2017 219 16.0  -50.0    2.5  20.72  0.597746
2017 219 16.0  -45.0    2.5  18.66  0.542220
2017 219 16.0  -40.0    2.5  18.26  0.535707
2017 219 16.0  -35.0    2.5  19.74  0.590435
2017 219 16.0  -30.0    2.5  22.29  0.682057
2017 219 16.0  -25.0    2.5  24.73  0.771623
2017 219 16.0  -20.0    2.5  26.44  0.836024
2017 219 16.0  -15.0    2.5  27.39  0.873444
2017 219 16.0  -10.0    2.5  27.78  0.891201
2017 219 16.0   -5.0    2.5  27.82  0.896295
2017 219 16.0    0.0    2.5  27.60  0.892934
2017 219 16.0    5.0    2.5  27.16  0.883229
2017 219 16.0   10.0    2.5  26.52  0.868216
2017 219 16.0   15.0    2.5  25.68  0.848380
2017 219 16.0   20.0    2.5  24.67  0.823891
2017 219 16.0   25.0    2.5  23.50  0.795130
2017 219 16.0   30.0    2.5  22.23  0.763532
2017 219 16.0   35.0    2.5  21.00  0.731381
2017 219 16.0   40.0    2.5  19.90  0.699708
2017 219 16.0   45.0    2.5  18.89  0.666784
2017 219 16.0   50.0    2.5  17.90  0.629536
2017 219 16.0   55.0    2.5  16.81  0.586080
2017 219 16.0   60.0    2.5  15.59  0.536784
2017 219 16.0   65.0    2.5  14.26  0.483830
2017 219 16.0   70.0    2.5  12.88  0.430305
2017 219 16.0   75.0    2.5  11.52  0.379349
2017 219 16.0   80.0    2.5  10.28  0.333488
2017 219 16.0   85.0    2.5   9.19  0.294184
2017 219 16.0   90.0    2.5   8.29  0.261622
2017 219 16.0   95.0    2.5   7.53  0.234753
2017 219 16.0  100.0    2.5   6.86  0.211684
2017 219 16.0  105.0    2.5   6.24  0.190418
2017 219 16.0  110.0    2.5   5.63  0.169727
2017 219 16.0  115.0    2.5   5.04  0.149616
2017 219 16.0  120.0    2.5   4.50  0.131041
2017 219 16.0  125.0    2.5   4.04  0.115143
2017 219 16.0  130.0    2.5   3.68  0.102596
2017 219 16.0  135.0    2.5   3.41  0.093371
2017 219 16.0  140.0    2.5   3.21  0.086849
2017 219 16.0  145.0    2.5   3.07  0.082068
2017 219 16.0  150.0    2.5   2.94  0.078040
2017 219 16.0  155.0    2.5   2.81  0.074109
2017 219 16.0  160.0    2.5   2.66  0.070241
2017 219 16.0  165.0    2.5   2.54  0.067119
2017 219 16.0  170.0    2.5   2.49  0.066012
2017 219 16.0  175.0    2.5   2.56  0.068576
2017 219 16.0  180.0    2.5   2.82  0.076687
2017 219 16.0 -175.0    0.0   3.52  0.097553
2017 219 16.0 -170.0    0.0   4.31  0.123356
2017 219 16.0 -165.0    0.0   5.37  0.158851
2017 219 16.0 -160.0    0.0   6.66  0.202899
2017 219 16.0 -155.0    0.0   8.09  0.252302
2017 219 16.0 -150.0    0.0   9.57  0.302384
2017 219 16.0 -145.0    0.0  10.99  0.348304
2017 219 16.0 -140.0    0.0  12.23  0.386421
2017 219 16.0 -135.0    0.0  13.26  0.415029
2017 219 16.0 -130.0    0.0  14.07  0.434227
2017 219 16.0 -125.0    0.0  14.71  0.445338
2017 219 16.0 -120.0    0.0  15.21  0.450399
2017 219 16.0 -115.0    0.0  15.65  0.451988
2017 219 16.0 -110.0    0.0  16.10  0.453172
2017 219 16.0 -105.0    0.0  16.64  0.457273
2017 219 16.0 -100.0    0.0  17.43  0.467323
2017 219 16.0  -95.0    0.0  18.35  0.485425
2017 219 16.0  -90.0    0.0  19.47  0.512290
2017 219 16.0  -85.0    0.0  20.77  0.546976
2017 219 16.0  -80.0    0.0  22.14  0.586541
2017 219 16.0  -75.0    0.0  23.40  0.625267
2017 219 16.0  -70.0    0.0  24.23  0.653872
2017 219 16.0  -65.0    0.0  24.21  0.660515
2017 219 16.0  -60.0    0.0  23.04  0.636370
2017 219 16.0  -55.0    0.0  20.96  0.585738
2017 219 16.0  -50.0    0.0  18.93  0.534079
2017 219 16.0  -45.0    0.0  18.29  0.521754
2017 219 16.0  -40.0    0.0  19.78  0.576230
2017 219 16.0  -35.0    0.0  22.78  0.681845
2017 219 16.0  -30.0    0.0  25.72  0.787942
2017 219 16.0  -25.0    0.0  27.55  0.856676
2017 219 16.0  -20.0    0.0  28.27  0.885811
2017 219 16.0  -15.0    0.0  28.31  0.890466
2017 219 16.0  -10.0    0.0  28.03  0.884067
2017 219 16.0   -5.0    0.0  27.64  0.873496
2017 219 16.0    0.0    0.0  27.16  0.861119
2017 219 16.0    5.0    0.0  26.61  0.847540
2017 219 16.0   10.0    0.0  25.97  0.833151
2017 219 16.0   15.0    0.0  25.27  0.818291
2017 219 16.0   20.0    0.0  24.48  0.802490
2017 219 16.0   25.0    0.0  23.57  0.783956
2017 219 16.0   30.0    0.0  22.51  0.760459
2017 219 16.0   35.0    0.0  21.36  0.731092
2017 219 16.0   40.0    0.0  20.19  0.696590
2017 219 16.0   45.0    0.0  19.03  0.657691
2017 219 16.0   50.0    0.0  17.86  0.614125
2017 219 16.0   55.0    0.0  16.63  0.565474
2017 219 16.0   60.0    0.0  15.31  0.512404
2017 219 16.0   65.0    0.0  13.91  0.456971
2017 219 16.0   70.0    0.0  12.46  0.402096
2017 219 16.0   75.0    0.0  11.07  0.350788
2017 219 16.0   80.0    0.0   9.79  0.305487
2017 219 16.0   85.0    0.0   8.70  0.267627
2017 219 16.0   90.0    0.0   7.80  0.237389
2017 219 16.0   95.0    0.0   7.09  0.213659
2017 219 16.0  100.0    0.0   6.50  0.194335
2017 219 16.0  105.0    0.0   5.97  0.177053
2017 219 16.0  110.0    0.0   5.45  0.160113
2017 219 16.0  115.0    0.0   4.94  0.143110
2017 219 16.0  120.0    0.0   4.45  0.126796
2017 219 16.0  125.0    0.0   4.03  0.112363
2017 219 16.0  130.0    0.0   3.68  0.100695
2017 219 16.0  135.0    0.0   3.43  0.092001
2017 219 16.0  140.0    0.0   3.25  0.085819
2017 219 16.0  145.0    0.0   3.11  0.081265
2017 219 16.0  150.0    0.0   2.99  0.077417
2017 219 16.0  155.0    0.0   2.86  0.073722
2017 219 16.0  160.0    0.0   2.74  0.070280
2017 219 16.0  165.0    0.0   2.64  0.067875
2017 219 16.0  170.0    0.0   2.61  0.067768
2017 219 16.0  175.0    0.0   2.71  0.071499
2017 219 16.0  180.0    0.0   3.00  0.080806
2017 219 16.0 -175.0   -2.5   3.51  0.095086
2017 219 16.0 -170.0   -2.5   4.36  0.122525
2017 219 16.0 -165.0   -2.5   5.47  0.159910
2017 219 16.0 -160.0   -2.5   6.81  0.206173
2017 219 16.0 -155.0   -2.5   8.29  0.258139
2017 219 16.0 -150.0   -2.5   9.81  0.310974
2017 219 16.0 -145.0   -2.5  11.25  0.359419
2017 219 16.0 -140.0   -2.5  12.51  0.399267
2017 219 16.0 -135.0   -2.5  13.52  0.428348
2017 219 16.0 -130.0   -2.5  14.28  0.446563
2017 219 16.0 -125.0   -2.5  14.84  0.455239
2017 219 16.0 -120.0   -2.5  15.24  0.456491
2017 219 16.0 -115.0   -2.5  15.54  0.453033
2017 219 16.0 -110.0   -2.5  15.83  0.448240
2017 219 16.0 -105.0   -2.5  16.21  0.446012
2017 219 16.0 -100.0   -2.5  16.87  0.450116
2017 219 16.0  -95.0   -2.5  17.69  0.463191
2017 219 16.0  -90.0   -2.5  18.74  0.485910
2017 219 16.0  -85.0   -2.5  19.97  0.516545
2017 219 16.0  -80.0   -2.5  21.20  0.550775
2017 219 16.0  -75.0   -2.5  22.21  0.581499
2017 219 16.0  -70.0   -2.5  22.64  0.599150
2017 219 16.0  -65.0   -2.5  22.19  0.594386
2017 219 16.0  -60.0   -2.5  20.82  0.565074
2017 219 16.0  -55.0   -2.5  19.15  0.525707
2017 219 16.0  -50.0   -2.5  18.36  0.510325
2017 219 16.0  -45.0   -2.5  19.56  0.555448
2017 219 16.0  -40.0   -2.5  22.66  0.662878
2017 219 16.0  -35.0   -2.5  26.00  0.781426
2017 219 16.0  -30.0   -2.5  27.95  0.854162
2017 219 16.0  -25.0   -2.5  28.31  0.871094
2017 219 16.0  -20.0   -2.5  27.76  0.855059
2017 219 16.0  -15.0   -2.5  26.89  0.828324
2017 219 16.0  -10.0   -2.5  26.05  0.801924
2017 219 16.0   -5.0   -2.5  25.30  0.779005
2017 219 16.0    0.0   -2.5  24.61  0.759519
2017 219 16.0    5.0   -2.5  23.96  0.742995
2017 219 16.0   10.0   -2.5  23.34  0.729577
2017 219 16.0   15.0   -2.5  22.77  0.719767
2017 219 16.0   20.0   -2.5  22.24  0.713241
2017 219 16.0   25.0   -2.5  21.68  0.707683
2017 219 16.0   30.0   -2.5  21.02  0.698883
2017 219 16.0   35.0   -2.5  20.23  0.682608
2017 219 16.0   40.0   -2.5  19.29  0.656681
2017 219 16.0   45.0   -2.5  18.23  0.621182
2017 219 16.0   50.0   -2.5  17.05  0.577252
2017 219 16.0   55.0   -2.5  15.75  0.526479
2017 219 16.0   60.0   -2.5  14.36  0.471122
2017 219 16.0   65.0   -2.5  12.90  0.414198
2017 219 16.0   70.0   -2.5  11.44  0.359047
2017 219 16.0   75.0   -2.5  10.04  0.308734
2017 219 16.0   80.0   -2.5   8.79  0.265556
2017 219 16.0   85.0   -2.5   7.74  0.230710
2017 219 16.0   90.0   -2.5   6.92  0.204094
2017 219 16.0   95.0   -2.5   6.29  0.184341
2017 219 16.0  100.0   -2.5   5.80  0.169165
2017 219 16.0  105.0   -2.5   5.38  0.156050
2017 219 16.0  110.0   -2.5   4.97  0.143082
2017 219 16.0  115.0   -2.5   4.55  0.129585
2017 219 16.0  120.0   -2.5   4.15  0.116127
2017 219 16.0  125.0   -2.5   3.78  0.103880
2017 219 16.0  130.0   -2.5   3.48  0.093815
2017 219 16.0  135.0   -2.5   3.26  0.086218
2017 219 16.0  140.0   -2.5   3.09  0.080659
2017 219 16.0  145.0   -2.5   2.97  0.076284
2017 219 16.0  150.0   -2.5   2.84  0.072253
2017 219 16.0  155.0   -2.5   2.71  0.068170
2017 219 16.0  160.0   -2.5   2.57  0.064358
2017 219 16.0  165.0   -2.5   2.48  0.061835
2017 219 16.0  170.0   -2.5   2.47  0.062025
2017 219 16.0  175.0   -2.5   2.60  0.066501
2017 219 16.0  180.0   -2.5   2.93  0.076933
2017 219 16.0 -175.0   -5.0   3.14  0.081836
2017 219 16.0 -170.0   -5.0   4.00  0.108598
2017 219 16.0 -165.0   -5.0   5.16  0.145941
2017 219 16.0 -160.0   -5.0   6.56  0.193207
2017 219 16.0 -155.0   -5.0   8.12  0.247630
2017 219 16.0 -150.0   -5.0   9.75  0.304536
2017 219 16.0 -145.0   -5.0  11.32  0.358317
2017 219 16.0 -140.0   -5.0  12.69  0.403868
2017 219 16.0 -135.0   -5.0  13.79  0.437903
2017 219 16.0 -130.0   -5.0  14.61  0.459435
2017 219 16.0 -125.0   -5.0  15.16  0.469316
2017 219 16.0 -120.0   -5.0  15.50  0.469456
2017 219 16.0 -115.0   -5.0  15.67  0.462463
2017 219 16.0 -110.0   -5.0  15.77  0.451777
2017 219 16.0 -105.0   -5.0  15.90  0.441757
2017 219 16.0 -100.0   -5.0  16.30  0.437106
2017 219 16.0  -95.0   -5.0  16.86  0.441570
2017 219 16.0  -90.0   -5.0  17.70  0.456531
2017 219 16.0  -85.0   -5.0  18.73  0.480170
2017 219 16.0  -80.0   -5.0  19.76  0.507407
2017 219 16.0  -75.0   -5.0  20.52  0.530484
2017 219 16.0  -70.0   -5.0  20.69  0.540659
2017 219 16.0  -65.0   -5.0  20.12  0.532478
2017 219 16.0  -60.0   -5.0  19.07  0.511353
2017 219 16.0  -55.0   -5.0  18.40  0.500407
2017 219 16.0  -50.0   -5.0  19.27  0.535028
2017 219 16.0  -45.0   -5.0  22.14  0.633365
2017 219 16.0  -40.0   -5.0  25.73  0.759083
2017 219 16.0  -35.0   -5.0  27.98  0.842223
2017 219 16.0  -30.0   -5.0  28.18  0.854391
2017 219 16.0  -25.0   -5.0  27.09  0.820515
2017 219 16.0  -20.0   -5.0  25.65  0.773292
2017 219 16.0  -15.0   -5.0  24.26  0.729627
2017 219 16.0  -10.0   -5.0  23.12  0.693769
2017 219 16.0   -5.0   -5.0  22.16  0.664925
2017 219 16.0    0.0   -5.0  21.33  0.641522
2017 219 16.0    5.0   -5.0  20.60  0.622771
2017 219 16.0   10.0   -5.0  19.97  0.608898
2017 219 16.0   15.0   -5.0  19.45  0.600590
2017 219 16.0   20.0   -5.0  19.03  0.597855
2017 219 16.0   25.0   -5.0  18.67  0.598792
2017 219 16.0   30.0   -5.0  18.29  0.599146
2017 219 16.0   35.0   -5.0  17.81  0.593458
2017 219 16.0   40.0   -5.0  17.15  0.577353
2017 219 16.0   45.0   -5.0  16.28  0.549165
2017 219 16.0   50.0   -5.0  15.20  0.509846
2017 219 16.0   55.0   -5.0  13.97  0.462056
2017 219 16.0   60.0   -5.0  12.63  0.409401
2017 219 16.0   65.0   -5.0  11.24  0.355809
2017 219 16.0   70.0   -5.0   9.87  0.304935
2017 219 16.0   75.0   -5.0   8.60  0.259708
2017 219 16.0   80.0   -5.0   7.49  0.222059
2017 219 16.0   85.0   -5.0   6.59  0.192736
2017 219 16.0   90.0   -5.0   5.90  0.171252
2017 219 16.0   95.0   -5.0   5.40  0.156041
2017 219 16.0  100.0   -5.0   5.03  0.144865
2017 219 16.0  105.0   -5.0   4.71  0.135407
2017 219 16.0  110.0   -5.0   4.40  0.125929
2017 219 16.0  115.0   -5.0   4.09  0.115775
2017 219 16.0  120.0   -5.0   3.77  0.105401
2017 219 16.0  125.0   -5.0   3.49  0.095836
2017 219 16.0  130.0   -5.0   3.25  0.087921
2017 219 16.0  135.0   -5.0   3.08  0.081833
2017 219 16.0  140.0   -5.0   2.95  0.077077
2017 219 16.0  145.0   -5.0   2.83  0.072789
2017 219 16.0  150.0   -5.0   2.69  0.068188
2017 219 16.0  155.0   -5.0   2.52  0.063010
2017 219 16.0  160.0   -5.0   2.34  0.057770
2017 219 16.0  165.0   -5.0   2.20  0.053700
2017 219 16.0  170.0   -5.0   2.14  0.052394
2017 219 16.0  175.0   -5.0   2.25  0.055500
2017 219 16.0  180.0   -5.0   2.56  0.064709
2017 219 16.0 -175.0   -7.5   2.57  0.064732
2017 219 16.0 -170.0   -7.5   3.35  0.087399
2017 219 16.0 -165.0   -7.5   4.44  0.120866
2017 219 16.0 -160.0   -7.5   5.82  0.165303
2017 219 16.0 -155.0   -7.5   7.43  0.218920
2017 219 16.0 -150.0   -7.5   9.16  0.277876
2017 219 16.0 -145.0   -7.5  10.89  0.336848
2017 219 16.0 -140.0   -7.5  12.48  0.390175
2017 219 16.0 -135.0   -7.5  13.80  0.433265
2017 219 16.0 -130.0   -7.5  14.82  0.463579
2017 219 16.0 -125.0   -7.5  15.52  0.480682
2017 219 16.0 -120.0   -7.5  15.95  0.485576
2017 219 16.0 -115.0   -7.5  16.13  0.480154
2017 219 16.0 -110.0   -7.5  16.12  0.467284
2017 219 16.0 -105.0   -7.5  16.02  0.451197
2017 219 16.0 -100.0   -7.5  15.99  0.437306
2017 219 16.0  -95.0   -7.5  16.29  0.430866
2017 219 16.0  -90.0   -7.5  16.77  0.434926
2017 219 16.0  -85.0   -7.5  17.48  0.448763
2017 219 16.0  -80.0   -7.5  18.25  0.467678
2017 219 16.0  -75.0   -7.5  18.80  0.484336
2017 219 16.0  -70.0   -7.5  18.91  0.491900
2017 219 16.0  -65.0   -7.5  18.58  0.489587
2017 219 16.0  -60.0   -7.5  18.31  0.489667
2017 219 16.0  -55.0   -7.5  19.02  0.519157
2017 219 16.0  -50.0   -7.5  21.46  0.603210
2017 219 16.0  -45.0   -7.5  25.05  0.727091
2017 219 16.0  -40.0   -7.5  27.72  0.824497
2017 219 16.0  -35.0   -7.5  28.11  0.844512
2017 219 16.0  -30.0   -7.5  26.73  0.801980
2017 219 16.0  -25.0   -7.5  24.79  0.738529
2017 219 16.0  -20.0   -7.5  22.98  0.679938
2017 219 16.0  -15.0   -7.5  21.44  0.632976
2017 219 16.0  -10.0   -7.5  20.23  0.595987
2017 219 16.0   -5.0   -7.5  19.20  0.565945
2017 219 16.0    0.0   -7.5  18.30  0.540924
2017 219 16.0    5.0   -7.5  17.51  0.520422
2017 219 16.0   10.0   -7.5  16.83  0.504977
2017 219 16.0   15.0   -7.5  16.28  0.495470
2017 219 16.0   20.0   -7.5  15.87  0.492164
2017 219 16.0   25.0   -7.5  15.57  0.493670
2017 219 16.0   30.0   -7.5  15.29  0.496401
2017 219 16.0   35.0   -7.5  14.97  0.495174
2017 219 16.0   40.0   -7.5  14.49  0.485063
2017 219 16.0   45.0   -7.5  13.80  0.463395
2017 219 16.0   50.0   -7.5  12.89  0.430516
2017 219 16.0   55.0   -7.5  11.80  0.389188
2017 219 16.0   60.0   -7.5  10.61  0.343390
2017 219 16.0   65.0   -7.5   9.40  0.297216
2017 219 16.0   70.0   -7.5   8.24  0.254143
2017 219 16.0   75.0   -7.5   7.20  0.216700
2017 219 16.0   80.0   -7.5   6.30  0.186352
2017 219 16.0   85.0   -7.5   5.60  0.163450
2017 219 16.0   90.0   -7.5   5.07  0.147283
2017 219 16.0   95.0   -7.5   4.70  0.136298
2017 219 16.0  100.0   -7.5   4.43  0.128494
2017 219 16.0  105.0   -7.5   4.21  0.121919
2017 219 16.0  110.0   -7.5   3.99  0.115181
2017 219 16.0  115.0   -7.5   3.76  0.107803
2017 219 16.0  120.0   -7.5   3.53  0.100200
2017 219 16.0  125.0   -7.5   3.33  0.093205
2017 219 16.0  130.0   -7.5   3.17  0.087433
2017 219 16.0  135.0   -7.5   3.05  0.082882
2017 219 16.0  140.0   -7.5   2.95  0.078947
2017 219 16.0  145.0   -7.5   2.83  0.074718
2017 219 16.0  150.0   -7.5   2.68  0.069414
2017 219 16.0  155.0   -7.5   2.48  0.062833
2017 219 16.0  160.0   -7.5   2.24  0.055628
2017 219 16.0  165.0   -7.5   2.01  0.049207
2017 219 16.0  170.0   -7.5   1.87  0.045287
2017 219 16.0  175.0   -7.5   1.88  0.045498
2017 219 16.0  180.0   -7.5   2.10  0.051398
2017 219 16.0 -175.0  -10.0   2.11  0.052242
2017 219 16.0 -170.0  -10.0   2.72  0.069348
2017 219 16.0 -165.0  -10.0   3.65  0.096505
2017 219 16.0 -160.0  -10.0   4.90  0.134659
2017 219 16.0 -155.0  -10.0   6.42  0.183214
2017 219 16.0 -150.0  -10.0   8.15  0.239689
2017 219 16.0 -145.0  -10.0   9.97  0.299898
2017 219 16.0 -140.0  -10.0  11.74  0.358638
2017 219 16.0 -135.0  -10.0  13.33  0.410783
2017 219 16.0 -130.0  -10.0  14.64  0.452439
2017 219 16.0 -125.0  -10.0  15.66  0.481510
2017 219 16.0 -120.0  -10.0  16.36  0.497434
2017 219 16.0 -115.0  -10.0  16.75  0.500655
2017 219 16.0 -110.0  -10.0  16.84  0.492574
2017 219 16.0 -105.0  -10.0  16.69  0.476172
2017 219 16.0 -100.0  -10.0  16.43  0.456520
2017 219 16.0  -95.0  -10.0  16.36  0.440012
2017 219 16.0  -90.0  -10.0  16.41  0.432034
2017 219 16.0  -85.0  -10.0  16.73  0.434375
2017 219 16.0  -80.0  -10.0  17.20  0.444328
2017 219 16.0  -75.0  -10.0  17.61  0.456404
2017 219 16.0  -70.0  -10.0  17.85  0.466636
2017 219 16.0  -65.0  -10.0  18.06  0.478785
2017 219 16.0  -60.0  -10.0  18.83  0.509066
2017 219 16.0  -55.0  -10.0  20.88  0.580040
2017 219 16.0  -50.0  -10.0  24.17  0.693225
2017 219 16.0  -45.0  -10.0  27.14  0.800467
2017 219 16.0  -40.0  -10.0  28.00  0.838243
2017 219 16.0  -35.0  -10.0  26.68  0.799365
2017 219 16.0  -30.0  -10.0  24.42  0.725981
2017 219 16.0  -25.0  -10.0  22.23  0.654859
2017 219 16.0  -20.0  -10.0  20.38  0.598614
2017 219 16.0  -15.0  -10.0  18.98  0.555778
2017 219 16.0  -10.0  -10.0  17.81  0.521532
2017 219 16.0   -5.0  -10.0  16.79  0.492273
2017 219 16.0    0.0  -10.0  15.85  0.466486
2017 219 16.0    5.0  -10.0  15.00  0.444287
2017 219 16.0   10.0  -10.0  14.26  0.426680
2017 219 16.0   15.0  -10.0  13.67  0.414798
2017 219 16.0   20.0  -10.0  13.22  0.409091
2017 219 16.0   25.0  -10.0  12.89  0.408539
2017 219 16.0   30.0  -10.0  12.64  0.410208
2017 219 16.0   35.0  -10.0  12.37  0.409643
2017 219 16.0   40.0  -10.0  12.00  0.402291
2017 219 16.0   45.0  -10.0  11.44  0.385329
2017 219 16.0   50.0  -10.0  10.69  0.358703
2017 219 16.0   55.0  -10.0   9.78  0.324803
2017 219 16.0   60.0  -10.0   8.80  0.287260
2017 219 16.0   65.0  -10.0   7.81  0.249731
2017 219 16.0   70.0  -10.0   6.89  0.215187
2017 219 16.0   75.0  -10.0   6.07  0.185672
2017 219 16.0   80.0  -10.0   5.40  0.162272
2017 219 16.0   85.0  -10.0   4.89  0.145125
2017 219 16.0   90.0  -10.0   4.52  0.133505
2017 219 16.0   95.0  -10.0   4.27  0.126020
2017 219 16.0  100.0  -10.0   4.09  0.120954
2017 219 16.0  105.0  -10.0   3.94  0.116695
2017 219 16.0  110.0  -10.0   3.79  0.112157
2017 219 16.0  115.0  -10.0   3.63  0.107042
2017 219 16.0  120.0  -10.0   3.48  0.101750
2017 219 16.0  125.0  -10.0   3.35  0.096952
2017 219 16.0  130.0  -10.0   3.25  0.093063
2017 219 16.0  135.0  -10.0   3.18  0.089925
2017 219 16.0  140.0  -10.0   3.11  0.086823
2017 219 16.0  145.0  -10.0   3.01  0.082765
2017 219 16.0  150.0  -10.0   2.85  0.076908
2017 219 16.0  155.0  -10.0   2.62  0.069029
2017 219 16.0  160.0  -10.0   2.33  0.059849
2017 219 16.0  165.0  -10.0   2.03  0.050938
2017 219 16.0  170.0  -10.0   1.80  0.044183
2017 219 16.0  175.0  -10.0   1.70  0.041239
2017 219 16.0  180.0  -10.0   1.78  0.043452
2017 219 16.0 -175.0  -12.5   1.90  0.047583
2017 219 16.0 -170.0  -12.5   2.35  0.059796
2017 219 16.0 -165.0  -12.5   3.08  0.080802
2017 219 16.0 -160.0  -12.5   4.13  0.111830
2017 219 16.0 -155.0  -12.5   5.47  0.153114
2017 219 16.0 -150.0  -12.5   7.07  0.203456
2017 219 16.0 -145.0  -12.5   8.85  0.260168
2017 219 16.0 -140.0  -12.5  10.68  0.319341
2017 219 16.0 -135.0  -12.5  12.44  0.376467
2017 219 16.0 -130.0  -12.5  14.03  0.427331
2017 219 16.0 -125.0  -12.5  15.38  0.468741
2017 219 16.0 -120.0  -12.5  16.46  0.498680
2017 219 16.0 -115.0  -12.5  17.23  0.515962
2017 219 16.0 -110.0  -12.5  17.65  0.520065
2017 219 16.0 -105.0  -12.5  17.72  0.511706
2017 219 16.0 -100.0  -12.5  17.49  0.493978
2017 219 16.0  -95.0  -12.5  17.12  0.472818
2017 219 16.0  -90.0  -12.5  16.93  0.455430
2017 219 16.0  -85.0  -12.5  16.88  0.447059
2017 219 16.0  -80.0  -12.5  17.06  0.448737
2017 219 16.0  -75.0  -12.5  17.41  0.458443
2017 219 16.0  -70.0  -12.5  17.90  0.475747
2017 219 16.0  -65.0  -12.5  18.78  0.507498
2017 219 16.0  -60.0  -12.5  20.54  0.568328
2017 219 16.0  -55.0  -12.5  23.35  0.665836
2017 219 16.0  -50.0  -12.5  26.31  0.772534
2017 219 16.0  -45.0  -12.5  27.69  0.829040
2017 219 16.0  -40.0  -12.5  26.75  0.805272
2017 219 16.0  -35.0  -12.5  24.42  0.730624
2017 219 16.0  -30.0  -12.5  21.93  0.649621
2017 219 16.0  -25.0  -12.5  19.88  0.584417
2017 219 16.0  -20.0  -12.5  18.24  0.536594
2017 219 16.0  -15.0  -12.5  17.01  0.500204
2017 219 16.0  -10.0  -12.5  15.94  0.469482
2017 219 16.0   -5.0  -12.5  14.93  0.441195
2017 219 16.0    0.0  -12.5  13.98  0.414579
2017 219 16.0    5.0  -12.5  13.09  0.390484
2017 219 16.0   10.0  -12.5  12.30  0.370453
2017 219 16.0   15.0  -12.5  11.66  0.355914
2017 219 16.0   20.0  -12.5  11.16  0.347477
2017 219 16.0   25.0  -12.5  10.80  0.344350
2017 219 16.0   30.0  -12.5  10.52  0.344071
2017 219 16.0   35.0  -12.5  10.27  0.342859
2017 219 16.0   40.0  -12.5   9.95  0.336759
2017 219 16.0   45.0  -12.5   9.49  0.323178
2017 219 16.0   50.0  -12.5   8.88  0.301875
2017 219 16.0   55.0  -12.5   8.15  0.274763
2017 219 16.0   60.0  -12.5   7.36  0.244857
2017 219 16.0   65.0  -12.5   6.58  0.215172
2017 219 16.0   70.0  -12.5   5.86  0.188113
2017 219 16.0   75.0  -12.5   5.25  0.165300
2017 219 16.0   80.0  -12.5   4.77  0.147569
2017 219 16.0   85.0  -12.5   4.41  0.135000
2017 219 16.0   90.0  -12.5   4.17  0.126966
2017 219 16.0   95.0  -12.5   4.02  0.122290
2017 219 16.0  100.0  -12.5   3.91  0.119512
2017 219 16.0  105.0  -12.5   3.83  0.117270
2017 219 16.0  110.0  -12.5   3.74  0.114675
2017 219 16.0  115.0  -12.5   3.64  0.111528
2017 219 16.0  120.0  -12.5   3.55  0.108206
2017 219 16.0  125.0  -12.5   3.48  0.105268
2017 219 16.0  130.0  -12.5   3.44  0.103004
2017 219 16.0  135.0  -12.5   3.41  0.101163
2017 219 16.0  140.0  -12.5   3.37  0.098959
2017 219 16.0  145.0  -12.5   3.30  0.095316
2017 219 16.0  150.0  -12.5   3.14  0.089286
2017 219 16.0  155.0  -12.5   2.90  0.080554
2017 219 16.0  160.0  -12.5   2.58  0.069815
2017 219 16.0  165.0  -12.5   2.23  0.058731
2017 219 16.0  170.0  -12.5   1.93  0.049382
2017 219 16.0  175.0  -12.5   1.73  0.043582
2017 219 16.0  180.0  -12.5   1.71  0.042619
2017 219 16.0 -175.0  -15.0   1.92  0.049935
2017 219 16.0 -170.0  -15.0   2.24  0.058508
2017 219 16.0 -165.0  -15.0   2.80  0.074728
2017 219 16.0 -160.0  -15.0   3.64  0.099659
