vTEC sTEC IonoDelay  
68.976980 153.187882 24.873491 
65.042448 163.466412 26.542441 
60.940650 166.949801 27.108048 
92.502372 245.555665 39.871474 
116.378056 307.835199 49.983955 
122.192735 294.947343 47.891322 
125.001571 271.133174 44.024557 
125.710278 245.699923 39.894898 
124.865698 222.776861 36.172824 
122.755111 203.529791 33.047630 
119.532256 187.913677 30.512004 
115.305028 175.521613 28.499874 
110.195113 165.933091 26.942962 
104.376016 158.847005 25.792377 
98.088468 154.128904 25.026287 
91.632839 151.821067 24.651558 
85.343440 152.123368 24.700644 
79.554391 155.317090 25.219216 
74.566749 161.543452 26.230206 
70.613577 170.250092 27.643924 
67.769776 179.107756 29.082165 
65.668578 182.886268 29.695691 
106.604743 296.975335 48.220612 
124.910090 333.652605 54.175990 
124.818381 307.521074 49.932949 
123.724265 277.841857 45.113862 
122.029540 251.291496 40.802815 
119.627609 229.533444 37.269907 
116.321890 212.319123 34.474776 
112.006979 198.984233 32.309557 
106.734687 188.978472 30.684897 
100.717062 181.998715 29.551577 
94.288404 177.974192 28.898105 
87.845129 176.972691 28.735489 
81.783802 178.993470 29.063608 
76.459399 183.540550 29.801928 
72.187720 188.945415 30.679529 
69.268963 191.968938 31.170466 
122.716042 330.977661 53.741653 
121.210641 305.809625 49.655057 
119.280959 280.163560 45.490843 
116.215414 257.358167 41.787876 
111.757400 238.492832 38.724665 
106.077409 223.864257 36.349387 
99.621965 213.574570 34.678626 
92.957518 207.663194 33.718781 
86.628544 205.881243 33.429441 
81.033033 207.008259 33.612438 
76.353068 207.831602 33.746126 
119.241012 326.456207 53.007493 
115.694186 304.163318 49.387742 
110.271756 279.811196 45.433629 
103.613475 258.628032 41.994067 
96.657787 243.121246 39.476192 
90.265282 233.835138 37.968384 
85.003950 229.400570 37.248332 
80.915310 225.508265 36.616329 
102.892401 285.262018 46.318692 
95.476615 264.806127 42.997219 
20.679654 55.858617 9.069900 
21.103753 58.767307 9.542192 
22.287213 60.726326 9.860282 
20.719136 50.427726 8.188073 
19.991173 47.558823 7.722242 
21.553056 56.566957 9.184915 
22.741495 58.055468 9.426608 
20.781874 44.978575 7.303281 
19.103627 37.936910 6.159909 
19.296957 39.651451 6.438303 
21.694695 51.308900 8.331152 
24.199509 66.574841 10.809920 
25.248972 69.603853 11.301748 
23.534921 55.177666 8.959333 
21.110835 40.883050 6.638281 
18.820530 32.280230 5.241420 
17.733811 29.604815 4.807006 
18.671977 33.440453 5.429808 
21.514553 45.138584 7.329262 
24.750625 63.266351 10.272712 
28.407964 74.539899 12.103226 
25.758544 55.276667 8.975408 
22.575063 39.685527 6.443836 
19.560140 29.946960 4.862561 
17.457962 25.078786 4.072104 
16.928522 24.634154 3.999908 
18.296360 29.109557 4.726590 
21.286589 39.801482 6.462664 
24.852582 57.373291 9.315842 
27.216748 74.590016 12.111363 
35.199322 93.393567 15.164542 
32.318301 71.144886 11.551969 
28.545158 51.076763 8.293459 
24.532427 37.083300 6.021306 
20.915594 28.188632 4.577057 
18.270286 23.231412 3.772141 
17.033819 21.627355 3.511687 
17.430182 23.387743 3.797525 
19.403497 29.116291 4.727683 
22.562640 39.972776 6.490478 
26.132601 56.895100 9.238197 
28.919498 76.170168 12.367937 
43.264486 117.587842 19.093026 
40.913252 93.909962 15.248390 
37.130933 68.731583 11.160115 
32.519265 49.763172 8.080168 
27.740769 36.728969 5.963773 
23.486232 28.262770 4.589095 
20.363113 23.397531 3.799114 
18.786884 21.647412 3.514943 
18.930105 22.974103 3.730361 
20.717385 27.821646 4.517469 
23.833433 37.199104 6.040110 
27.713111 52.557455 8.533883 
31.475357 73.994140 12.014610 
33.880308 93.096390 15.116289 
47.655987 124.171998 20.162111 
45.654740 98.792614 16.041199 
42.390941 74.637819 12.119125 
38.211326 56.177424 9.121666 
33.568835 42.836405 6.955452 
29.039577 33.504910 5.440274 
25.236072 27.416486 4.451682 
22.679903 24.152812 3.921751 
21.704016 23.583566 3.829321 
22.414565 25.870674 4.200685 
24.701507 31.538440 5.120974 
28.265908 41.586552 6.752510 
32.625919 57.496163 9.335793 
37.057658 80.265401 13.032890 
40.474006 105.528728 17.134958 
48.247236 134.249689 21.798451 
47.664914 118.851682 19.298238 
46.013211 95.215996 15.460454 
43.450776 74.125037 12.035864 
40.148925 57.844325 9.392325 
36.351534 45.702895 7.420891 
32.424485 36.807630 5.976545 
28.832659 30.568343 4.963457 
26.063452 26.683561 4.332675 
24.533122 25.072711 4.071117 
24.510639 25.849221 4.197201 
26.079051 29.343852 4.764633 
29.133404 36.174834 5.873796 
33.396767 47.349983 7.688333 
38.424792 64.296488 10.439978 
43.561669 88.270204 14.332649 
47.830845 117.176468 19.026230 
49.972198 138.294899 22.455281 
46.392411 126.684933 20.570143 
45.581481 109.596135 17.795393 
43.947360 88.465010 14.364280 
41.645794 70.165646 11.392968 
38.820791 55.910589 9.078339 
35.643499 45.102549 7.323411 
32.349420 37.006949 6.008909 
29.243081 31.113051 5.051902 
26.673557 27.142430 4.407183 
24.989349 25.004381 4.060023 
24.484379 24.765887 4.021298 
25.348883 26.647693 4.326851 
27.636379 31.048148 5.041364 
31.250325 38.595118 6.266784 
35.944399 50.215462 8.153607 
41.320928 67.147829 10.902957 
46.804399 90.555754 14.703759 
51.574069 119.566306 19.414274 
54.547087 146.031353 23.711468 
44.765387 123.615360 20.071729 
43.986123 107.808477 17.505126 
42.281128 86.355737 14.021792 
39.813538 67.540824 10.966769 
36.761151 52.979451 8.602403 
33.352654 42.077478 6.832223 
29.891993 34.059279 5.530289 
26.745506 28.388125 4.609449 
24.305806 24.778421 4.023333 
22.943767 23.156893 3.760041 
22.955752 23.643434 3.839042 
24.513700 26.560102 4.312629 
27.626748 32.469576 5.272164 
32.119606 42.242292 6.858984 
37.623455 57.118144 9.274413 
43.561195 78.551719 12.754635 
49.099040 106.942793 17.364563 
53.091014 136.984534 22.242514 
40.922037 104.751265 17.008719 
39.446842 83.864948 13.617357 
37.177929 64.736589 10.511438 
34.183155 49.969147 8.113613 
30.688971 39.024676 6.336532 
27.103475 31.121900 5.053339 
23.955654 25.777137 4.185497 
21.794629 22.797518 3.701689 
21.086886 22.238654 3.610945 
22.132627 24.409350 3.963406 
25.008081 29.924455 4.858907 
29.532825 39.797701 6.462050 
35.253585 55.519376 9.014817 
41.419560 78.755965 12.787799 
46.912585 109.039824 17.705063 
50.237343 136.222666 22.118808 
34.467683 92.317482 14.989815 
33.220878 74.660224 12.122763 
31.509403 57.379980 9.316928 
29.149521 44.084652 7.158133 
26.227803 34.349575 5.577425 
23.168747 27.482319 4.462371 
20.640866 23.191363 3.765638 
19.365783 21.547271 3.498683 
19.910285 22.933756 3.723810 
22.529737 28.091675 4.561314 
27.087863 38.242507 6.209529 
33.031534 55.174806 8.958868 
39.361364 80.585775 13.084910 
44.546931 111.646037 18.128240 
26.671718 73.952068 12.007778 
25.356973 60.892686 9.887294 
23.965411 46.447944 7.541866 
22.178570 35.391238 5.746562 
19.979228 27.560994 4.475146 
17.781107 22.389779 3.635483 
16.339535 19.839440 3.221379 
16.482044 20.382939 3.309628 
18.770060 24.974096 4.055105 
23.238696 35.138408 5.705509 
29.280342 52.991414 8.604346 
35.607790 79.812847 12.959407 
40.245831 108.171964 17.564147 
18.960248 48.759506 7.917200 
17.554135 36.755512 5.968082 
15.893654 27.280895 4.429666 
14.052235 20.913067 3.395706 
12.535702 17.292674 2.807854 
12.173972 16.668203 2.706457 
13.761536 20.026125 3.251691 
17.588694 29.102899 4.725509 
23.112343 46.178328 7.498088 
28.870247 71.318971 11.580236 
14.886730 40.522961 6.579812 
13.420055 30.658028 4.978019 
11.631468 21.868975 3.550919 
9.855926 16.246589 2.637998 
8.830913 13.873928 2.252744 
9.439945 15.415918 2.503120 
12.182190 22.496950 3.652885 
16.631816 37.149177 6.032003 
21.272630 57.152403 9.279976 
10.855416 27.069120 4.395279 
8.943765 18.704495 3.037095 
7.265607 13.667425 2.219213 
6.881690 12.946855 2.102213 
8.526824 17.838714 2.896516 
11.836081 29.526506 4.794291 
8.100153 20.392116 3.311118 
6.381486 14.428463 2.342785 
5.761686 12.905413 2.095484 
6.976558 17.186619 2.790633 
9.324678 25.791439 4.187819 
5.689319 14.891222 2.417924 
5.374927 14.250997 2.313969 
21.966686 61.234039 9.942721 
22.377397 62.224446 10.103536 
20.907550 55.939276 9.082997 
21.399852 55.146470 8.954267 
23.947971 60.990245 9.903135 
28.419828 73.848334 11.990935 
34.733559 94.044231 15.270192 
25.911207 70.964626 11.522700 
23.520530 59.788015 9.707926 
22.319511 52.284576 8.489575 
22.954541 50.741113 8.238959 
25.557121 55.314090 8.981484 
30.026282 66.253812 10.757794 
36.206212 84.537303 13.726529 
44.021766 111.471596 18.099916 
53.431334 145.962614 23.700307 
29.377149 81.820335 13.285368 
27.911818 72.667509 11.799201 
25.866026 60.456749 9.816510 
24.377093 51.218042 8.316399 
24.234503 46.862036 7.609103 
25.810634 47.456696 7.705660 
29.174096 52.862964 8.583489 
34.208095 63.353681 10.286892 
40.706301 79.831893 12.962500 
48.433771 103.799188 16.854128 
57.102590 136.493394 22.162766 
66.094226 175.248622 28.455548 
29.797060 80.254531 13.031125 
28.431557 69.030115 11.208589 
26.682737 57.108959 9.272921 
25.233934 47.987256 7.791808 
24.722265 42.710532 6.935014 
25.593575 41.298027 6.705662 
28.068588 43.575362 7.075438 
32.161593 49.510439 8.039131 
37.724878 59.358067 9.638115 
44.497890 73.744541 11.974082 
52.140867 93.696311 15.213699 
60.229882 120.442636 19.556566 
68.177526 154.374089 25.066099 
75.042973 191.781271 31.139994 
79.401647 219.815736 35.692019 
30.959592 85.397340 13.866175 
29.848434 75.816019 12.310433 
28.087627 63.035126 10.235168 
26.164116 51.467431 8.356893 
24.539406 42.794743 6.948687 
23.641046 37.287350 6.054438 
23.826131 34.785260 5.648168 
25.342665 35.089819 5.697620 
28.302736 38.089625 6.184706 
32.675232 43.805628 7.112827 
38.297791 52.420644 8.511668 
44.900783 64.309327 10.442063 
52.133050 80.061454 12.999774 
59.579087 100.456832 16.311422 
66.759066 126.253643 20.500113 
73.109203 157.410461 25.559122 
77.971723 191.047402 31.020834 
80.728533 218.497658 35.478000 
30.415307 78.994004 12.826450 
29.045850 66.133478 10.738255 
26.817332 52.565894 8.535253 
24.498029 41.695234 6.770157 
22.688422 34.216770 5.555861 
21.861793 29.939188 4.861299 
22.370409 28.545051 4.634930 
24.427898 29.808756 4.840121 
28.089553 33.643755 5.462819 
33.246052 40.113816 6.513378 
39.637287 49.447961 8.028986 
46.884207 62.067768 10.078095 
54.530393 78.619961 12.765716 
62.082773 99.973549 16.232950 
69.041740 127.028918 20.625996 
74.915312 159.867579 25.958090 
79.221452 195.244676 31.702356 
81.464795 222.523832 36.131739 
26.589422 71.481327 11.606598 
27.487793 64.807244 10.522911 
26.395780 52.547061 8.532195 
24.274096 40.945115 6.648359 
22.075834 32.251231 5.236711 
20.604577 26.816149 4.354204 
20.475334 24.458845 3.971443 
22.081682 24.952777 4.051644 
25.574632 28.176927 4.575157 
30.863257 34.169025 5.548108 
37.641932 43.159851 7.007971 
45.443036 55.617334 9.030723 
53.705025 72.307498 11.740745 
61.835455 94.334021 15.317246 
69.236886 122.947176 19.963234 
75.244572 158.331149 25.708616 
78.896975 195.359409 31.720985 
78.561231 216.473832 35.149386 
18.640562 51.882572 8.424300 
21.240366 53.534544 8.692535 
22.151680 46.808263 7.600372 
21.468779 37.517594 6.091824 
19.926451 29.371171 4.769069 
18.464760 23.685562 3.845883 
18.004989 20.803953 3.377989 
19.265776 20.769485 3.372392 
22.629342 23.579727 3.828698 
28.092177 29.311926 4.759449 
35.297834 38.208738 6.204046 
43.624534 50.750415 8.240469 
52.289640 67.714483 10.994966 
60.424325 90.146528 14.637312 
67.058871 118.862180 19.299943 
70.950593 152.146040 24.704325 
70.311029 179.229015 29.101854 
14.885128 40.387186 6.557766 
16.119717 37.620410 6.108518 
16.348794 31.054109 5.042332 
15.651933 24.355214 3.954616 
14.582763 19.189045 3.115772 
14.006060 16.209046 2.631902 
14.852222 15.752008 2.557692 
17.797937 18.036291 2.928597 
23.019255 23.245626 3.774449 
30.122128 31.612297 5.132966 
38.242446 43.490244 7.061617 
46.230123 59.372324 9.640430 
52.813479 79.704680 12.941844 
56.663327 103.942733 16.877436 
56.379495 127.333530 20.675457 
50.899356 135.676170 22.030072 
33.501559 92.887077 15.082302 
12.586541 32.902332 5.342432 
12.648082 27.344369 4.439972 
11.991254 20.719934 3.364346 
10.916529 15.419286 2.503667 
10.025702 12.077493 1.961052 
10.176569 10.970719 1.781343 
12.195552 12.367525 2.008145 
16.452432 16.510709 2.680884 
22.577703 23.590258 3.830408 
29.507913 33.756394 5.481108 
35.807903 47.104949 7.648546 
40.069582 63.444057 10.301567 
41.214226 81.232218 13.189874 
38.761939 94.635367 15.366176 
27.806128 73.703220 11.967372 
11.080896 27.838275 4.520169 
10.531133 21.277760 3.454922 
9.242305 14.769450 2.398152 
7.828284 10.264098 1.666607 
7.133392 8.104315 1.315918 
8.057286 8.424277 1.367870 
11.120287 11.389092 1.849275 
16.023803 17.119512 2.779737 
21.625659 25.640202 4.163262 
26.438736 36.897241 5.991095 
29.292039 50.616056 8.218653 
29.694480 65.069480 10.565491 
23.330620 57.711953 9.370831 
20.601131 57.338523 9.310196 
8.953289 24.801262 4.027042 
9.630255 23.359604 3.792956 
8.887710 17.012639 2.762384 
7.286778 10.976052 1.782208 
5.850077 7.308634 1.186721 
5.798257 6.456379 1.048338 
7.947981 8.534666 1.385795 
12.095902 13.576953 2.204523 
16.990173 21.559551 3.500677 
21.087762 32.472057 5.272567 
23.364661 45.861824 7.446697 
18.888911 43.222441 7.018134 
16.498883 44.298782 7.192902 
5.992417 16.674482 2.707476 
7.657885 19.525626 3.170424 
7.710544 16.045715 2.605382 
6.449432 10.559023 1.714494 
4.951566 6.652249 1.080142 
4.761388 5.676622 0.921727 
6.872682 7.970229 1.294146 
10.863121 13.466843 2.186644 
15.168585 21.946812 3.563558 
18.195227 32.862041 5.335890 
13.955005 29.626271 4.810490 
10.571517 27.208289 4.417877 
3.062808 8.356319 1.356836 
3.601582 9.607146 1.559936 
5.650268 13.137798 2.133216 
5.311258 9.592045 1.557484 
3.888435 5.570843 0.904551 
4.487249 5.769239 0.936765 
8.286806 11.183291 1.815858 
12.577036 20.549680 3.336702 
8.596354 17.107918 2.777854 
3.225597 7.698360 1.250002 
2.631245 6.017751 0.977117 
3.304265 5.953669 0.966712 
3.055052 4.520191 0.733955 
6.582526 10.231841 1.661369 
3.524998 6.672181 1.083378 
1.739044 3.183292 0.516879 
73.813895 203.697919 33.074930 
82.305889 224.493598 36.451575 
90.465393 245.735274 39.900638 
97.862708 267.336266 43.408044 
103.870224 287.275402 46.645610 
110.626247 301.039780 48.880566 
45.245134 126.141911 20.481971 
52.932358 143.679048 23.329519 
61.181492 159.604049 25.915300 
69.641657 174.587614 28.348218 
78.013168 189.666534 30.796619 
86.000403 205.724577 33.404003 
93.295179 223.311978 36.259712 
99.587284 242.544652 39.382569 
104.609934 262.942750 42.694658 
108.239803 283.208739 45.985296 
109.733421 266.245134 43.230874 
111.679591 288.451908 46.836642 
112.097719 304.839759 49.497578 
36.058802 98.144393 15.935945 
42.152638 109.010243 17.700260 
49.166268 119.453146 19.395900 
56.809091 129.697023 21.059223 
64.746556 140.037895 22.738296 
72.649504 150.795220 24.484989 
80.220385 162.299341 26.352941 
87.211786 174.900636 28.399044 
93.441305 188.978899 30.684966 
98.803126 204.935665 33.275905 
103.273189 223.138668 36.231572 
106.897360 243.745296 39.577520 
107.375567 222.745348 36.167707 
108.926899 246.021547 39.947121 
107.959710 265.867738 43.169595 
103.038788 273.367149 44.387293 
92.848458 257.874479 41.871710 
25.774617 70.203861 11.399173 
30.442089 77.860697 12.642432 
36.117941 85.040279 13.808198 
42.847108 92.469326 15.014471 
50.419659 100.389280 16.300453 
58.493631 108.849502 17.674160 
66.689623 117.901604 19.143972 
74.657439 127.687693 20.732963 
82.119276 138.472482 22.484116 
88.889593 150.648823 24.461218 
94.869180 164.720322 26.746042 
100.009647 181.237476 29.427973 
104.243699 200.622404 32.575551 
100.482916 177.872653 28.881618 
99.873456 195.135871 31.684689 
95.923827 209.101314 33.952292 
87.974763 213.762621 34.709160 
76.148980 202.254580 32.840571 
62.366480 173.808268 28.221674 
17.792826 48.416183 7.861454 
21.961238 55.401110 8.995614 
26.973033 61.346051 9.960908 
33.159143 67.500694 10.960253 
40.523668 74.359297 12.073901 
48.798346 81.941905 13.305108 
57.563511 90.162470 14.639901 
66.359179 99.014549 16.077235 
74.765970 108.630679 17.638629 
82.445222 119.277061 19.367308 
89.132511 131.306414 21.320544 
94.587542 145.062341 23.554127 
98.515060 160.702237 26.093616 
85.033255 130.648473 21.213712 
81.910448 139.965609 22.726558 
75.968528 146.894117 23.851557 
67.615694 149.095131 24.208941 
57.908290 144.184180 23.411538 
48.600609 131.948344 21.424775 
10.570981 29.136271 4.730928 
13.484036 34.588229 5.616175 
17.240092 39.453630 6.406183 
22.271523 44.722692 7.261733 
28.839878 50.998152 8.280695 
36.820246 58.214193 9.452381 
45.761541 66.059406 10.726227 
55.033655 74.276849 12.060514 
63.966135 82.761456 13.438180 
71.943182 91.546818 14.864681 
78.443313 100.738623 16.357177 
83.031888 110.416651 17.928622 
85.334906 120.510805 19.567634 
64.207918 87.678204 14.236525 
60.748166 92.731374 15.057020 
55.848005 97.434154 15.820622 
50.235937 101.527520 16.485272 
44.640286 104.179568 16.915891 
39.578164 103.595222 16.821010 
35.028260 97.373304 15.810742 
8.031994 21.377007 3.471037 
9.541269 22.847569 3.709816 
12.129690 25.240279 4.098326 
16.327898 29.300393 4.757577 
22.424181 35.084727 5.696793 
30.180340 42.039792 6.826104 
38.880419 49.475501 8.033458 
47.554240 56.859247 9.232375 
55.222730 63.891676 10.374248 
61.084525 70.465575 11.441668 
64.620038 76.587531 12.435705 
65.626008 82.307779 13.364516 
46.464021 57.845931 9.392585 
44.830284 62.671787 10.176172 
42.571507 68.606046 11.139732 
39.952046 75.485008 12.256686 
36.943415 81.795853 13.281393 
33.330020 84.175073 13.667713 
28.884237 78.973610 12.823138 
7.271412 19.977054 3.243723 
6.869510 17.539616 2.847950 
6.991652 15.719818 2.552465 
8.135998 15.632640 2.538310 
10.920387 17.880506 2.903302 
15.717424 22.273449 3.616594 
22.269079 28.019743 4.549634 
29.666906 34.177426 5.549472 
36.685074 40.015642 6.497438 
42.228206 45.167903 7.334023 
45.666586 49.630230 8.058582 
46.944375 53.691663 8.718047 
35.516113 41.361042 6.715894 
